Latitude,Longitude,Elevation
34.74192000,-83.9226400,932.0
34.74193000,-83.9227100,933.0
34.74188000,-83.9227200,932.0
34.74179000,-83.9227400,932.0
34.74167000,-83.9227300,931.0
34.74160000,-83.9227100,931.0
34.74154000,-83.9226600,932.0
34.74143000,-83.9228100,934.0
34.74137000,-83.9228600,935.0
34.74131000,-83.9229000,936.0
34.74128000,-83.9229300,937.0
34.74121000,-83.9229500,938.0
34.74116000,-83.9229600,938.0
34.74110000,-83.9230000,939.0
34.74100000,-83.9231200,940.0
34.74093000,-83.9232100,941.0
34.74089000,-83.9232500,942.0
34.74086000,-83.9233000,942.0
34.74083000,-83.9233600,943.0
34.74080000,-83.9234200,943.0
34.74074000,-83.9234800,943.0
34.74069000,-83.9235000,944.0
34.74067000,-83.9235200,944.0
34.74062000,-83.9235500,944.0
34.74058000,-83.9235900,944.0
34.74056000,-83.9236400,945.0
34.74053000,-83.9237000,945.0
34.74050000,-83.9237300,946.0
34.74043000,-83.9237900,946.0
34.74039000,-83.9238500,946.0
34.74027000,-83.9239500,947.0
34.74021000,-83.9240100,948.0
34.74012000,-83.9240800,948.0
34.74003000,-83.9241700,950.0
34.73989000,-83.9242500,954.0
34.73978000,-83.9242900,957.0
34.73965000,-83.9243000,961.0
34.73954000,-83.9243200,964.0
34.73938000,-83.9243000,967.0
34.73927000,-83.9243000,969.0
34.73917000,-83.9243300,971.0
34.73901000,-83.9243500,971.0
34.73888000,-83.9243700,971.0
34.73881000,-83.9243900,971.0
34.73875000,-83.9244400,972.0
34.73873000,-83.9244900,974.0
34.73874000,-83.9245500,975.0
34.73876000,-83.9245600,975.0
34.73881000,-83.9245800,975.0
34.73886000,-83.9245900,975.0
34.73896000,-83.9246200,976.0
34.73912000,-83.9246600,977.0
34.73920000,-83.9246800,977.0
34.73921000,-83.9246900,977.0
34.73920000,-83.9247000,978.0
34.73914000,-83.9247200,978.0
34.73908000,-83.9247400,979.0
34.73895000,-83.9247900,980.0
34.73879000,-83.9248800,983.0
34.73865000,-83.9249700,988.0
34.73861000,-83.9250200,990.0
34.73858000,-83.9250600,992.0
34.73860000,-83.9251200,993.0
34.73860000,-83.9251700,995.0
34.73859000,-83.9252000,996.0
34.73850000,-83.9252600,998.0
34.73847000,-83.9253100,1000.0
34.73846000,-83.9253500,1001.0
34.73842000,-83.9255000,1004.0
34.73842000,-83.9255400,1004.0
34.73841000,-83.9256700,1007.0
34.73838000,-83.9257500,1009.0
34.73828000,-83.9258400,1011.0
34.73819000,-83.9259200,1013.0
34.73813000,-83.9259600,1014.0
34.73806000,-83.9260300,1016.0
34.73801000,-83.9260700,1016.0
34.73794000,-83.9261100,1015.0
34.73790000,-83.9261600,1015.0
34.73784000,-83.9262200,1014.0
34.73768000,-83.9264400,1015.0
34.73759000,-83.9265200,1016.0
34.73751000,-83.9265900,1016.0
34.73744000,-83.9266500,1017.0
34.73738000,-83.9267300,1019.0
34.73733000,-83.9268000,1020.0
34.73729000,-83.9268500,1021.0
34.73726000,-83.9269100,1022.0
34.73722000,-83.9269600,1023.0
34.73714000,-83.9270400,1023.0
34.73710000,-83.9271000,1024.0
34.73706000,-83.9271300,1024.0
34.73704000,-83.9271600,1025.0
34.73701000,-83.9272100,1025.0
34.73701000,-83.9272600,1026.0
34.73701000,-83.9273200,1027.0
34.73703000,-83.9274100,1028.0
34.73704000,-83.9275200,1030.0
34.73707000,-83.9276300,1031.0
34.73711000,-83.9277400,1033.0
